sound_id,class,action
833145,is-p,exclude
807541,fx-h,exclude
834299,ss-u,exclude
827526,m-m,exclude
820099,is-p,exclude
837801,fx-h,exclude
843103,ss-n,exclude
837874,ss-u,exclude
834287,ss-u,exclude
840304,fx-m,exclude
816268,fx-n,exclude
833807,m-sp,exclude
838567,ss-u,exclude
842146,fx-o,exclude
817986,is-p,exclude
827865,fx-el,exclude
837920,ss-u,exclude
801912,fx-el,exclude
837427,ss-u,exclude
810614,fx-ex,exclude
838570,ss-u,exclude
837429,ss-u,exclude
830061,ss-u,exclude
833099,is-p,exclude
819332,ss-u,exclude
810572,fx-ex,exclude
840662,ss-i,exclude
815038,ss-i,exclude
839542,ss-u,exclude
839536,ss-u,exclude
811585,ss-u,exclude
825229,fx-a,exclude
826809,fx-m,exclude
837907,fx-a,exclude
800134,fx-o,exclude
837922,ss-u,exclude
829371,fx-m,exclude
828199,is-p,exclude
824255,ss-s,exclude
839534,ss-u,exclude
811083,fx-v,exclude
829708,ss-u,exclude
841450,fx-o,exclude
822560,fx-o,exclude
826696,ss-u,exclude
837507,ss-u,exclude
843193,is-p,exclude
838475,ss-u,exclude
826763,fx-o,exclude
843082,sp-s,exclude
825387,fx-el,exclude
833772,fx-a,exclude
839087,ss-u,exclude
808132,fx-o,exclude
835334,fx-el,exclude
824606,fx-m,exclude
830088,is-p,exclude
834367,fx-el,exclude
819618,fx-h,exclude
835830,fx-o,exclude
838350,ss-u,exclude
840375,ss-u,exclude
841082,ss-u,exclude
820321,ss-u,exclude
836882,fx-el,exclude
838565,ss-u,exclude
837170,ss-u,exclude
832220,ss-u,exclude
808799,fx-o,exclude
809181,is-p,exclude
805390,fx-o,exclude
830368,ss-n,exclude
818419,fx-o,exclude
836811,ss-u,exclude
828498,is-p,exclude
839255,fx-el,exclude
825386,fx-el,exclude
799431,fx-o,exclude
824949,fx-o,exclude
836011,fx-a,exclude
838338,ss-u,exclude
803767,fx-v,exclude
827534,ss-i,exclude
832642,is-p,exclude
839964,is-p,exclude
839238,ss-u,exclude
835714,fx-el,exclude
800664,ss-i,exclude
838584,ss-u,exclude
834278,ss-u,exclude
833569,ss-u,exclude
829873,is-p,exclude
817195,is-p,exclude
837851,ss-u,exclude
829477,fx-el,exclude
808823,fx-o,exclude
835899,fx-el,exclude
839081,ss-u,exclude
839244,ss-u,exclude
842303,is-p,exclude
818349,m-m,exclude
842639,fx-o,exclude
802814,m-si,exclude
836312,ss-u,exclude
826367,fx-m,exclude
809433,is-e,exclude
840278,m-m,exclude
839102,fx-a,exclude
811458,fx-a,exclude
836282,is-p,exclude
806977,fx-el,exclude
832385,fx-o,exclude
825228,fx-el,exclude
835074,is-p,exclude
839076,ss-u,exclude
811137,fx-h,exclude
825969,fx-el,exclude
803761,fx-v,exclude
813407,fx-h,exclude
825942,ss-u,exclude
838345,ss-u,exclude
815514,is-e,exclude
817470,ss-u,exclude
814471,fx-a,exclude
837308,ss-u,exclude
834504,fx-o,exclude
811367,fx-h,exclude
806618,fx-el,exclude
808804,fx-o,exclude
819521,is-e,exclude
813363,fx-a,exclude
828181,is-p,exclude
839246,ss-u,exclude
803689,fx-el,exclude
838356,ss-u,exclude
838600,ss-u,exclude
838564,ss-u,exclude
810340,fx-h,exclude
838343,ss-u,exclude
835815,fx-o,exclude
838030,fx-el,exclude
838312,ss-u,exclude
838047,fx-el,exclude
839085,ss-u,exclude
801844,is-p,exclude
833773,fx-a,exclude
838349,ss-u,exclude
838920,fx-v,exclude
838339,ss-u,exclude
837858,ss-u,exclude
834064,ss-u,exclude
813295,fx-a,exclude
816850,fx-o,exclude
843101,ss-u,exclude
825786,fx-el,exclude
831918,sp-s,exclude
806611,fx-el,exclude
808800,fx-o,exclude
838576,ss-u,exclude
802259,ss-s,exclude
808861,fx-o,exclude
828938,fx-v,exclude
838485,ss-u,exclude
839748,fx-v,exclude
808857,fx-m,exclude
838337,ss-u,exclude
837154,ss-n,exclude
832298,ss-u,exclude
838313,ss-u,exclude
839072,ss-u,exclude
836808,ss-u,exclude
806950,fx-el,exclude
823126,fx-o,exclude
836573,fx-el,exclude
820204,m-sp,exclude
837311,ss-u,exclude
840215,fx-o,exclude
822745,fx-o,exclude
837850,ss-u,exclude
801714,fx-o,exclude
838334,ss-u,exclude
838332,ss-u,exclude
816473,fx-ex,exclude
826071,fx-a,exclude
819276,ss-i,exclude
837088,fx-a,exclude
815141,fx-o,exclude
827484,fx-o,exclude
836082,ss-u,exclude
806965,fx-el,exclude
841449,fx-o,exclude
827682,is-p,exclude
837055,fx-el,exclude
802720,fx-a,exclude
819472,ss-i,exclude
837440,ss-u,exclude
838348,ss-u,exclude
798359,fx-o,exclude
832551,m-m,exclude
819435,ss-s,exclude
825931,is-p,exclude
825295,fx-ex,exclude
831730,fx-o,exclude
810207,ss-u,exclude
819809,fx-ex,exclude
839614,fx-v,exclude
808926,fx-o,exclude
816444,is-p,exclude
838558,ss-u,exclude
831541,fx-m,exclude
828231,fx-el,exclude
837510,ss-u,exclude
806615,fx-el,exclude
818238,is-e,exclude
806603,fx-el,exclude
838598,ss-u,exclude
837431,ss-u,exclude
808803,fx-o,exclude
840618,fx-h,exclude
839239,ss-u,exclude
815870,is-p,exclude
825396,is-p,exclude
833116,is-p,exclude
807887,m-m,exclude
835758,ss-s,exclude
810631,fx-ex,exclude
836883,fx-el,exclude
836794,ss-u,exclude
827412,ss-u,exclude
807603,ss-u,exclude
807865,fx-h,exclude
824663,ss-u,exclude
838802,ss-u,exclude
838344,ss-u,exclude
839204,ss-u,exclude
841485,fx-o,exclude
833571,ss-u,exclude
831842,fx-m,exclude
807744,m-sp,exclude
811847,is-s,exclude
822555,ss-u,exclude
805590,is-s,exclude
828066,fx-a,exclude
803062,fx-m,exclude
829357,fx-a,exclude
836820,ss-u,exclude
830454,fx-o,exclude
806062,ss-u,exclude
808313,fx-o,exclude
828995,fx-a,exclude
827429,m-m,exclude
811902,fx-a,exclude
806608,fx-el,exclude
820146,is-p,exclude
839084,ss-u,exclude
828180,is-p,exclude
800654,fx-h,exclude
834122,is-p,exclude
841174,fx-m,exclude
833700,fx-o,exclude
811586,ss-u,exclude
840771,m-m,exclude
839241,ss-u,exclude
820295,is-p,exclude
840523,is-p,exclude
839079,ss-u,exclude
829187,is-p,exclude
803533,ss-n,exclude
801104,fx-ex,exclude
812871,ss-s,exclude
805048,fx-a,exclude
820320,ss-u,exclude
822584,is-p,exclude
801089,ss-u,exclude
837442,ss-u,exclude
841253,fx-m,exclude
836299,ss-u,exclude
801919,fx-el,exclude
837423,ss-u,exclude
825967,fx-el,exclude
834288,ss-u,exclude
836127,fx-n,exclude
803157,is-p,exclude
831929,fx-m,exclude
806614,fx-el,exclude
831733,ss-u,exclude
826008,is-p,exclude
810642,fx-ex,exclude
817012,fx-h,exclude
801828,fx-ex,exclude
835826,fx-o,exclude
839242,ss-u,exclude
838561,ss-u,exclude
835614,ss-u,exclude
836821,ss-u,exclude
813248,ss-u,exclude
826209,fx-el,exclude
842263,ss-s,exclude
838346,ss-u,exclude
816497,fx-el,exclude
807055,fx-el,exclude
826747,is-p,exclude
839251,ss-u,exclude
808790,fx-o,exclude
810112,fx-o,exclude
824144,m-sp,exclude
838549,fx-el,exclude
818418,fx-o,exclude
806966,fx-el,exclude
841801,fx-o,exclude
838314,ss-u,exclude
820073,m-m,exclude
838488,ss-u,exclude
839793,ss-u,exclude
824618,fx-m,exclude
839245,ss-u,exclude
811583,ss-u,exclude
826972,is-p,exclude
837438,ss-u,exclude
819639,fx-ex,exclude
813073,fx-m,exclude
836340,ss-u,exclude
799357,sp-s,exclude
837861,ss-u,exclude
818809,fx-o,exclude
838327,ss-u,exclude
817179,ss-n,exclude
827318,m-m,exclude
831801,fx-el,exclude
828545,m-sp,exclude
829189,fx-el,exclude
837516,ss-u,exclude
802083,fx-o,exclude
834281,ss-u,exclude
838341,ss-u,exclude
803088,is-p,exclude
810548,fx-ex,exclude
816237,fx-h,exclude
837435,ss-u,exclude
806521,fx-el,exclude
826419,fx-a,exclude
800349,fx-h,exclude
820134,is-p,exclude
825385,fx-el,exclude
825274,is-p,exclude
822585,ss-n,exclude
826064,fx-el,exclude
810530,fx-ex,exclude
815882,m-sp,exclude
839539,ss-u,exclude
817530,is-p,exclude
801024,ss-i,exclude
832190,fx-el,exclude
840946,ss-u,exclude
837421,ss-u,exclude
808843,fx-o,exclude
832549,fx-m,exclude
807468,ss-u,exclude
833797,m-sp,exclude
816426,fx-a,exclude
805929,fx-m,exclude
833507,m-sp,exclude
818019,is-p,exclude
843295,fx-o,exclude
811277,fx-ex,exclude
805383,fx-o,exclude
838354,ss-u,exclude
806616,fx-el,exclude
800376,is-p,exclude
833808,m-sp,exclude
836099,fx-m,exclude
838555,ss-u,exclude
806981,fx-el,exclude
825384,fx-el,exclude
811292,fx-ex,exclude
838318,ss-u,exclude
813301,fx-a,exclude
827819,fx-el,exclude
798866,is-e,exclude
838342,ss-u,exclude
830107,fx-o,exclude
811743,is-p,exclude
798342,fx-el,exclude
835192,is-e,exclude
836366,ss-u,exclude
809118,m-sp,exclude
806626,fx-el,exclude
837855,ss-u,exclude
814773,fx-ex,exclude
811506,fx-o,exclude
833774,fx-a,exclude
828809,is-p,exclude
837443,ss-u,exclude
838803,ss-u,exclude
836983,fx-v,exclude
803503,is-w,exclude
811868,ss-u,exclude
841908,fx-el,exclude
840732,fx-m,exclude
840090,fx-ex,exclude
831686,fx-ex,exclude
830828,fx-el,exclude
813234,ss-i,exclude
838572,ss-u,exclude
839198,ss-u,exclude
832417,sp-c,exclude
839830,fx-el,exclude
806632,fx-el,exclude
827515,fx-ex,exclude
803772,is-p,exclude
806992,fx-el,exclude
841316,is-p,exclude
841682,is-p,exclude
837345,fx-o,exclude
837876,ss-u,exclude
837426,ss-u,exclude
815832,fx-a,exclude
840499,m-si,exclude
837695,fx-v,exclude
812881,ss-s,exclude
834117,is-p,exclude
828390,fx-a,exclude
826211,fx-el,exclude
838359,ss-u,exclude
826365,fx-m,exclude
834009,is-p,exclude
839528,ss-u,exclude
838432,fx-el,exclude
808381,ss-u,exclude
806602,fx-el,exclude
838361,ss-u,exclude
828462,m-m,exclude
808644,fx-el,exclude
843210,is-p,exclude
828186,is-p,exclude
809120,m-sp,exclude
830114,m-m,exclude
836314,ss-u,exclude
811680,fx-a,exclude
808225,fx-el,exclude
827056,fx-el,exclude
810534,fx-ex,exclude
828614,fx-o,exclude
838355,ss-u,exclude
810580,fx-ex,exclude
829563,fx-ex,exclude
840292,ss-u,exclude
839240,ss-u,exclude
828878,fx-el,exclude
802930,fx-el,exclude
840346,ss-s,exclude
822942,fx-a,exclude
811345,fx-a,exclude
798726,ss-u,exclude
831534,is-p,exclude
837053,fx-el,exclude
839823,ss-n,exclude
838340,ss-u,exclude
827815,is-p,exclude
808341,ss-u,exclude
808794,fx-o,exclude
827975,is-p,exclude
806600,fx-el,exclude
825918,is-p,exclude
839608,fx-v,exclude
829440,is-p,exclude
827349,is-p,exclude
839496,ss-u,exclude
832704,fx-el,exclude
842544,ss-s,exclude
837430,ss-u,exclude
806520,fx-el,exclude
837401,m-m,exclude
840769,fx-m,exclude
806099,ss-u,exclude
839792,ss-u,exclude
841202,fx-o,exclude
818249,fx-ex,exclude
807507,fx-h,exclude
804706,ss-u,exclude
830574,m-m,exclude
827508,fx-ex,exclude
838574,ss-u,exclude
826210,fx-el,exclude
832384,fx-o,exclude
811151,fx-el,exclude
830531,fx-h,exclude
803730,fx-h,exclude
816226,m-m,exclude
838801,ss-u,exclude
819601,m-m,exclude
805058,fx-a,exclude
817985,is-p,exclude
810527,fx-ex,exclude
819457,is-e,exclude
832544,m-m,exclude
833196,is-p,exclude
828332,fx-ex,exclude
840254,ss-u,exclude
837437,ss-u,exclude
831614,ss-u,exclude
836703,is-p,exclude
806623,fx-el,exclude
829561,is-p,exclude
832940,fx-h,exclude
837436,ss-u,exclude
803773,is-p,exclude
838046,fx-el,exclude
802890,is-e,exclude
837418,fx-el,exclude
822405,m-m,exclude
826370,fx-m,exclude
807733,is-p,exclude
837422,ss-u,exclude
836338,ss-u,exclude
824920,is-p,exclude
829379,ss-i,exclude
819596,is-e,exclude
836715,fx-a,exclude
833714,fx-a,exclude
835757,ss-s,exclude
827737,is-p,exclude
822922,m-sp,exclude
800366,is-p,exclude
838357,ss-u,exclude
819519,is-e,exclude
810546,fx-ex,exclude
805679,fx-ex,exclude
803897,fx-m,exclude
834294,ss-u,exclude
826122,is-p,exclude
820314,is-p,exclude
822730,fx-o,exclude
835831,fx-o,exclude
829856,fx-el,exclude
802803,m-si,exclude
825792,fx-el,exclude
810209,ss-u,exclude
841524,sp-s,exclude
832721,fx-el,exclude
828159,fx-el,exclude
804687,ss-n,exclude
805255,fx-v,exclude
838559,ss-u,exclude
842721,fx-el,exclude
839082,ss-u,exclude
826366,fx-m,exclude
828188,is-p,exclude
837830,ss-u,exclude
801910,fx-el,exclude
810639,fx-ex,exclude
833275,fx-v,exclude
800953,is-p,exclude
812561,ss-u,exclude
832071,fx-el,exclude
842347,is-p,exclude
836893,fx-el,exclude
803603,is-p,exclude
824349,fx-o,exclude
833082,m-si,exclude
837868,ss-u,exclude
838594,ss-u,exclude
810652,fx-ex,exclude
810627,fx-ex,exclude
837934,ss-u,exclude
836464,fx-v,exclude
810339,fx-h,exclude
836097,fx-m,exclude
808718,is-p,exclude
832657,fx-el,exclude
813442,fx-o,exclude
829794,fx-el,exclude
830100,is-p,exclude
813512,ss-u,exclude
830548,m-si,exclude
823154,m-m,exclude
811451,fx-el,exclude
811740,fx-el,exclude
831303,is-p,exclude
825965,fx-el,exclude
838563,ss-u,exclude
838578,ss-u,exclude
818766,is-p,exclude
834500,ss-u,exclude
841827,fx-ex,exclude
832567,m-m,exclude
830898,ss-n,exclude
810208,ss-u,exclude
836493,fx-v,exclude
835064,fx-el,exclude
829538,is-p,exclude
841703,is-p,exclude
826368,fx-m,exclude
807047,fx-el,exclude
843017,m-m,exclude
839199,ss-u,exclude
810521,fx-ex,exclude
825777,fx-el,exclude
818551,fx-el,exclude
834803,is-e,exclude
839347,fx-o,exclude
801604,is-p,exclude
838166,ss-n,exclude
837432,ss-u,exclude
837061,fx-o,exclude
828184,is-p,exclude
811305,fx-h,exclude
813227,ss-i,exclude
818772,is-p,exclude
836364,ss-u,exclude
827890,is-p,exclude
815796,fx-o,exclude
836802,ss-u,exclude
838358,ss-u,exclude
805393,fx-o,exclude
836905,is-p,exclude
831601,fx-o,exclude
835739,m-m,exclude
837918,ss-u,exclude
839935,ss-u,exclude
833858,fx-o,exclude
826373,fx-m,exclude
836303,ss-u,exclude
807756,fx-o,exclude
827040,fx-el,exclude
831611,is-p,exclude
806624,fx-el,exclude
826016,is-p,exclude
826371,fx-m,exclude
838371,fx-v,exclude
810773,fx-o,exclude
801614,fx-o,exclude
834494,fx-ex,exclude
822714,m-sp,exclude
818837,fx-n,exclude
819494,ss-u,exclude
818554,is-p,exclude
834284,ss-u,exclude
838376,fx-v,exclude
805090,fx-m,exclude
818260,is-p,exclude
837508,ss-u,exclude
838326,ss-u,exclude
836795,ss-u,exclude
824976,m-sp,exclude
810522,fx-ex,exclude
823455,sp-s,exclude
809026,m-sp,exclude
825785,fx-el,exclude
810104,fx-o,exclude
828179,is-p,exclude
811605,ss-u,exclude
801612,fx-o,exclude
832038,ss-u,exclude
804855,is-p,exclude
838360,ss-u,exclude
833125,is-p,exclude
800533,fx-o,exclude
804912,is-p,exclude
798222,ss-s,exclude
835493,m-si,exclude
806993,fx-el,exclude
810342,fx-h,exclude
832722,fx-el,exclude
799295,fx-m,exclude
809059,fx-a,exclude
834395,is-e,exclude
827165,fx-el,exclude
810516,fx-ex,exclude
818401,is-p,exclude
819330,ss-u,exclude
836809,ss-u,exclude
832329,fx-el,exclude
807889,fx-o,exclude
801899,m-si,exclude
819747,fx-el,exclude
828185,is-p,exclude
812069,is-p,exclude
818400,fx-el,exclude
840150,is-p,exclude
830055,ss-n,exclude
829377,ss-i,exclude
840496,is-p,exclude
838451,m-sp,exclude
840044,fx-o,exclude
798440,is-p,exclude
835926,ss-i,exclude
837192,ss-u,exclude
815482,fx-a,exclude
810666,fx-ex,exclude
832703,fx-el,exclude
839543,ss-u,exclude
829411,is-p,exclude
818773,is-p,exclude
823070,fx-m,exclude
813644,is-p,exclude
841950,ss-n,exclude
833546,fx-el,exclude
812312,ss-s,exclude
801908,fx-el,exclude
807246,is-p,exclude
840203,ss-i,exclude
809825,m-sp,exclude
838048,fx-el,exclude
839649,fx-el,exclude
826364,fx-m,exclude
834270,ss-u,exclude
836092,fx-m,exclude
826677,fx-a,exclude
801936,fx-m,exclude
808796,fx-o,exclude
807035,fx-el,exclude
836075,ss-u,exclude
836336,ss-u,exclude
827045,fx-el,exclude
810507,fx-ex,exclude
843250,fx-n,exclude
825944,ss-u,exclude
837865,ss-u,exclude
808275,ss-i,exclude
835803,fx-o,exclude
812053,fx-m,exclude
806643,fx-el,exclude
817968,fx-o,exclude
818838,fx-n,exclude
840161,is-e,exclude
841696,fx-ex,exclude
818423,fx-o,exclude
839881,fx-a,exclude
812234,fx-el,exclude
838596,ss-u,exclude
828483,ss-s,exclude
798749,ss-u,exclude
840432,is-p,exclude
838797,ss-u,exclude
832710,fx-el,exclude
836496,fx-v,exclude
832228,is-p,exclude
822290,ss-u,exclude
835311,m-si,exclude
811392,fx-a,exclude
815476,fx-m,exclude
812212,ss-u,exclude
836556,m-m,exclude
836070,ss-u,exclude
833086,m-si,exclude
832037,ss-u,exclude
801915,fx-el,exclude
823089,fx-m,exclude
808632,ss-s,exclude
817071,fx-h,exclude
838599,ss-u,exclude
840240,fx-el,exclude
835337,fx-el,exclude
832292,ss-u,exclude
811984,ss-u,exclude
824211,fx-m,exclude
820255,is-p,exclude
826372,fx-m,exclude
826464,fx-o,exclude
802085,fx-m,exclude
810628,fx-ex,exclude
836498,fx-v,exclude
819577,m-m,exclude
831353,is-p,exclude
805685,fx-o,exclude
842974,fx-el,exclude
826369,fx-m,exclude
818764,is-p,exclude
832699,is-p,exclude
808869,fx-m,exclude
835390,is-p,exclude
813341,ss-u,exclude
839540,ss-u,exclude
829847,fx-h,exclude
808663,fx-h,exclude
841203,is-p,exclude
815845,fx-n,exclude
818676,ss-n,exclude
815189,m-sp,exclude
816999,fx-h,exclude
801430,is-p,exclude
811597,ss-u,exclude
816398,is-p,exclude
817277,is-p,exclude
826332,is-p,exclude
811582,ss-u,exclude
819495,fx-m,exclude
801599,fx-m,exclude
838471,ss-u,exclude
826420,fx-a,exclude
826324,ss-i,exclude
803880,is-e,exclude
800378,is-p,exclude
810511,fx-ex,exclude
818609,is-p,exclude
830869,is-p,exclude
828560,fx-h,exclude
818569,fx-v,exclude
806959,fx-el,exclude
839248,ss-u,exclude
832111,fx-m,exclude
828481,is-p,exclude
806629,fx-el,exclude
808245,m-si,exclude
839059,fx-v,exclude
836797,ss-u,exclude
835898,ss-s,exclude
841279,fx-el,exclude
806622,fx-el,exclude
824655,m-m,exclude
826618,fx-el,exclude
802456,fx-n,exclude
810545,fx-ex,exclude
813074,fx-m,exclude
804458,fx-m,exclude
802459,ss-n,exclude
835725,ss-n,exclude
839947,m-si,exclude
823510,fx-h,exclude
823066,fx-a,exclude
839714,fx-v,exclude
811096,fx-a,exclude
808578,is-p,exclude
841467,fx-o,exclude
818761,is-p,exclude
812044,fx-m,exclude
811593,ss-u,exclude
838582,ss-u,exclude
840796,fx-o,exclude
808782,fx-o,exclude
815574,is-s,exclude
819845,fx-el,exclude
799513,fx-o,exclude
805141,fx-o,exclude
819002,ss-u,exclude
811591,ss-u,exclude
810547,fx-ex,exclude
843248,fx-n,exclude
806751,fx-h,exclude
837878,ss-u,exclude
838370,fx-v,exclude
800375,is-p,exclude
832294,ss-u,exclude
817241,fx-el,exclude
836812,ss-u,exclude
809784,m-sp,exclude
801438,is-e,exclude
816114,fx-m,exclude
816980,fx-o,exclude
837306,ss-u,exclude
824511,ss-u,exclude
801701,fx-o,exclude
815091,fx-el,exclude
839090,ss-u,exclude
836837,ss-n,exclude
817804,ss-u,exclude
839751,fx-v,exclude
810262,is-p,exclude
818774,is-p,exclude
805472,fx-a,exclude
831796,fx-el,exclude
836566,fx-el,exclude
831802,fx-el,exclude
801906,fx-el,exclude
828639,ss-n,exclude
823076,fx-m,exclude
809060,m-si,exclude
808584,ss-n,exclude
837884,fx-o,exclude
811882,fx-m,exclude
808511,is-p,exclude
834879,is-e,exclude
807885,m-m,exclude
810962,ss-n,exclude
811010,fx-o,exclude
827733,fx-a,exclude
825859,fx-o,exclude
815914,fx-el,exclude
834877,is-e,exclude
828534,fx-o,exclude
832209,fx-m,exclude
842281,fx-el,exclude
833115,ss-i,exclude
799507,fx-o,exclude
806633,fx-el,exclude
842935,m-m,exclude
825309,is-p,exclude
825856,fx-h,exclude
836218,is-p,exclude
814045,fx-el,exclude
828480,is-p,exclude
827379,fx-o,exclude
838321,ss-u,exclude
818802,fx-ex,exclude
836719,is-p,exclude
808002,fx-ex,exclude
842523,ss-n,exclude
817032,fx-n,exclude
835473,m-m,exclude
838804,ss-u,exclude
828519,sp-c,exclude
810106,fx-o,exclude
810561,fx-ex,exclude
843238,ss-u,exclude
836838,fx-el,exclude
827860,fx-v,exclude
842936,m-m,exclude
806593,fx-m,exclude
813507,m-m,exclude
831819,sp-p,exclude
832035,ss-u,exclude
802731,is-p,exclude
841402,fx-o,exclude
806627,fx-el,exclude
837940,fx-el,exclude
841959,fx-a,exclude
837441,ss-u,exclude
830431,fx-el,exclude
819608,fx-o,exclude
801636,fx-o,exclude
810559,fx-ex,exclude
806856,fx-m,exclude
843025,fx-el,exclude
822348,fx-o,exclude
810551,fx-ex,exclude
816236,fx-h,exclude
810514,fx-ex,exclude
835097,fx-h,exclude
836800,ss-u,exclude
838799,ss-u,exclude
836368,ss-u,exclude
835128,ss-u,exclude
810556,fx-ex,exclude
824769,m-si,exclude
833314,fx-ex,exclude
838547,fx-el,exclude
818287,is-p,exclude
842289,fx-a,exclude
798748,ss-u,exclude
810562,fx-ex,exclude
826835,ss-u,exclude
812147,fx-el,exclude
826816,fx-el,exclude
834415,is-e,exclude
839949,ss-i,exclude
798878,fx-a,exclude
832164,fx-ex,exclude
813069,fx-m,exclude
817955,ss-u,exclude
843303,fx-a,exclude
819857,m-si,exclude
823520,ss-u,exclude
824261,is-p,exclude
843034,is-p,exclude
839946,ss-u,exclude
839075,ss-u,exclude
837149,fx-o,exclude
810622,fx-ex,exclude
842934,m-m,exclude
800740,fx-n,exclude
827926,ss-u,exclude
807381,fx-ex,exclude
807847,fx-o,exclude
833972,ss-u,exclude
813079,fx-m,exclude
815892,m-sp,exclude
812055,fx-m,exclude
814220,ss-n,exclude
812410,is-p,exclude
820276,is-p,exclude
836341,ss-u,exclude
838335,ss-u,exclude
816294,fx-o,exclude
822385,ss-s,exclude
825834,is-p,exclude
819864,m-sp,exclude
826536,fx-el,exclude
827592,fx-el,exclude
842209,fx-el,exclude
800543,fx-a,exclude
810539,fx-ex,exclude
810651,fx-ex,exclude
843188,is-p,exclude
818810,fx-o,exclude
816869,fx-o,exclude
832702,fx-el,exclude
816495,fx-el,exclude
801078,fx-ex,exclude
801606,fx-o,exclude
829419,ss-s,exclude
810634,fx-ex,exclude
825836,is-p,exclude
834297,ss-u,exclude
806964,fx-el,exclude
837428,ss-u,exclude
811592,ss-u,exclude
800136,fx-o,exclude
842651,fx-o,exclude
810565,fx-ex,exclude
811015,fx-o,exclude
834277,ss-u,exclude
817389,ss-i,exclude
829365,fx-o,exclude
838294,ss-u,exclude
824652,ss-u,exclude
813068,fx-m,exclude
825987,m-m,exclude
839328,fx-el,exclude
808240,fx-o,exclude
807118,ss-u,exclude
825231,ss-u,exclude
826653,fx-n,exclude
811352,fx-m,exclude
799660,fx-m,exclude
807445,fx-m,exclude
810520,fx-ex,exclude
822445,m-m,exclude
825561,m-m,exclude
822616,fx-a,exclude
803541,fx-o,exclude
804688,ss-n,exclude
836429,ss-u,exclude
827668,fx-el,exclude
842202,is-p,exclude
826096,fx-a,exclude
838400,is-p,exclude
803063,fx-m,exclude
805142,fx-el,exclude
807846,fx-m,exclude
839450,ss-u,exclude
811604,ss-u,exclude
803194,fx-h,exclude
815246,ss-u,exclude
832718,fx-el,exclude
836534,fx-m,exclude
819890,fx-m,exclude
831426,sp-p,exclude
834037,m-m,exclude
839848,fx-v,exclude
807441,is-p,exclude
839317,fx-el,exclude
811039,fx-o,exclude
810525,fx-ex,exclude
801914,fx-el,exclude
830219,ss-n,exclude
812612,fx-el,exclude
831687,m-m,exclude
826005,is-p,exclude
807440,is-p,exclude
834363,ss-u,exclude
837497,ss-u,exclude
810935,fx-m,exclude
839849,fx-v,exclude
810194,fx-el,exclude
835403,is-p,exclude
808380,ss-u,exclude
811505,fx-h,exclude
834280,ss-u,exclude
807392,fx-h,exclude
825665,fx-el,exclude
828187,is-p,exclude
811264,fx-h,exclude
815290,is-e,exclude
826651,fx-n,exclude
805305,fx-o,exclude
832726,fx-el,exclude
839315,fx-el,exclude
819471,fx-h,exclude
800137,fx-o,exclude
827862,fx-v,exclude
819138,is-p,exclude
807671,fx-o,exclude
834517,is-p,exclude
827041,fx-el,exclude
817911,fx-o,exclude
811589,ss-u,exclude
818808,fx-o,exclude
815836,is-p,exclude
811602,ss-u,exclude
804527,fx-a,exclude
814852,fx-a,exclude
838798,ss-u,exclude
840469,is-p,exclude
836810,ss-u,exclude
810661,fx-ex,exclude
834305,ss-u,exclude
817788,ss-u,exclude
800781,fx-ex,exclude
842126,fx-el,exclude
823095,m-m,exclude
825972,fx-h,exclude
816113,fx-m,exclude
805062,fx-a,exclude
837500,ss-u,exclude
832070,fx-el,exclude
832739,sp-p,exclude
839976,m-m,exclude
808003,fx-a,exclude
804483,fx-m,exclude
818422,fx-o,exclude
809847,ss-i,exclude
811250,is-p,exclude
825492,fx-el,exclude
832299,ss-u,exclude
812009,fx-h,exclude
827817,is-p,exclude
812588,fx-n,exclude
836365,ss-u,exclude
838049,fx-el,exclude
827692,is-p,exclude
811842,fx-m,exclude
814738,m-sp,exclude
842247,ss-i,exclude
833482,fx-o,exclude
817200,fx-el,exclude
836804,ss-u,exclude
813294,fx-a,exclude
806988,fx-el,exclude
840623,is-p,exclude
837875,ss-u,exclude
834508,fx-el,exclude
811971,fx-o,exclude
816798,fx-ex,exclude
838043,fx-el,exclude
801607,fx-o,exclude
834034,ss-n,exclude
811590,ss-u,exclude
803302,ss-i,exclude
843197,m-m,exclude
841731,fx-m,exclude
839092,ss-u,exclude
837193,ss-u,exclude
837828,ss-u,exclude
828570,m-m,exclude
824616,fx-m,exclude
810524,fx-ex,exclude
823531,fx-o,exclude
834298,ss-u,exclude
798307,fx-a,exclude
806957,fx-el,exclude
806976,fx-el,exclude
826814,fx-el,exclude
835937,fx-o,exclude
837921,ss-u,exclude
840621,is-p,exclude
831988,fx-el,exclude
825239,ss-u,exclude
829469,fx-m,exclude
828988,fx-a,exclude
830159,fx-m,exclude
803545,fx-o,exclude
839206,ss-u,exclude
811116,fx-o,exclude
811600,ss-u,exclude
839118,fx-n,exclude
827582,fx-m,exclude
816812,fx-h,exclude
839073,ss-u,exclude
829306,ss-u,exclude
815655,m-m,exclude
836375,ss-u,exclude
812819,fx-h,exclude
824212,fx-m,exclude
840622,is-p,exclude
836234,ss-u,exclude
818643,m-si,exclude
805972,fx-a,exclude
811890,fx-h,exclude
839943,ss-u,exclude
829378,ss-i,exclude
838800,ss-u,exclude
827930,is-p,exclude
818373,ss-i,exclude
831529,sp-s,exclude
815885,m-sp,exclude
831987,fx-el,exclude
826970,m-sp,exclude
837937,fx-el,exclude
