sound_id,class,action
801867,fx-m,exclude
812059,fx-m,exclude
813028,fx-h,exclude
806751,fx-h,exclude
840412,is-p,exclude
837878,ss-u,exclude
838370,fx-v,exclude
800375,is-p,exclude
836284,fx-h,exclude
802222,is-p,exclude
817208,fx-m,exclude
839977,m-m,exclude
832294,ss-u,exclude
837434,ss-u,exclude
802457,fx-n,exclude
817241,fx-el,exclude
798635,is-e,exclude
802463,fx-n,exclude
836812,ss-u,exclude
812496,ss-n,exclude
835571,is-s,exclude
834138,fx-el,exclude
809784,m-sp,exclude
801438,is-e,exclude
816114,fx-m,exclude
816980,fx-o,exclude
837306,ss-u,exclude
804535,fx-h,exclude
814660,ss-n,exclude
817979,fx-o,exclude
824511,ss-u,exclude
815179,is-p,exclude
817184,ss-n,exclude
811526,fx-a,exclude
801701,fx-o,exclude
802917,is-e,exclude
828158,fx-o,exclude
815091,fx-el,exclude
836568,fx-el,exclude
839090,ss-u,exclude
822383,ss-s,exclude
809116,m-sp,exclude
829480,is-p,exclude
806904,fx-el,exclude
836837,ss-n,exclude
817804,ss-u,exclude
839751,fx-v,exclude
801364,sp-s,exclude
824183,fx-o,exclude
815348,fx-n,exclude
810262,is-p,exclude
818774,is-p,exclude
839010,m-m,exclude
805472,fx-a,exclude
831796,fx-el,exclude
808095,ss-u,exclude
814741,ss-u,exclude
836566,fx-el,exclude
831802,fx-el,exclude
801906,fx-el,exclude
828639,ss-n,exclude
823076,fx-m,exclude
809060,m-si,exclude
827222,ss-i,exclude
831595,ss-i,exclude
808584,ss-n,exclude
837884,fx-o,exclude
811882,fx-m,exclude
816746,fx-a,exclude
842326,fx-m,exclude
808511,is-p,exclude
834879,is-e,exclude
816381,is-p,exclude
807885,m-m,exclude
812919,ss-s,exclude
837068,fx-v,exclude
810962,ss-n,exclude
811010,fx-o,exclude
834892,is-e,exclude
827733,fx-a,exclude
835807,fx-o,exclude
838036,fx-el,exclude
825859,fx-o,exclude
805167,fx-v,exclude
815914,fx-el,exclude
839861,fx-v,exclude
834877,is-e,exclude
802451,fx-n,exclude
828534,fx-o,exclude
814796,fx-m,exclude
826892,is-p,exclude
832514,fx-ex,exclude
812054,fx-m,exclude
832209,fx-m,exclude
842281,fx-el,exclude
810576,fx-ex,exclude
818943,is-p,exclude
833115,ss-i,exclude
806789,fx-el,exclude
832561,ss-i,exclude
799507,fx-o,exclude
806633,fx-el,exclude
842935,m-m,exclude
815756,fx-h,exclude
825309,is-p,exclude
825856,fx-h,exclude
831893,ss-n,exclude
812057,fx-m,exclude
836218,is-p,exclude
814045,fx-el,exclude
828480,is-p,exclude
827379,fx-o,exclude
822738,fx-n,exclude
812574,is-p,exclude
810330,fx-o,exclude
808859,fx-m,exclude
800932,fx-el,exclude
843030,is-p,exclude
803835,fx-n,exclude
842510,fx-h,exclude
838321,ss-u,exclude
818802,fx-ex,exclude
836719,is-p,exclude
838964,fx-o,exclude
808002,fx-ex,exclude
842523,ss-n,exclude
809024,m-sp,exclude
817032,fx-n,exclude
835473,m-m,exclude
801015,fx-a,exclude
810568,fx-ex,exclude
838804,ss-u,exclude
809133,m-sp,exclude
828519,sp-c,exclude
810106,fx-o,exclude
838171,m-m,exclude
799009,is-s,exclude
807903,fx-o,exclude
810561,fx-ex,exclude
806460,fx-el,exclude
801787,fx-h,exclude
813024,fx-h,exclude
834103,fx-o,exclude
843238,ss-u,exclude
802545,ss-n,exclude
830085,ss-s,exclude
836838,fx-el,exclude
827860,fx-v,exclude
842936,m-m,exclude
806593,fx-m,exclude
804683,fx-h,exclude
813507,m-m,exclude
836355,ss-u,exclude
839046,fx-v,exclude
823519,ss-u,exclude
801059,m-sp,exclude
831819,sp-p,exclude
832035,ss-u,exclude
802731,is-p,exclude
815900,ss-n,exclude
806418,is-e,exclude
818280,is-s,exclude
801950,fx-h,exclude
834391,is-p,exclude
819149,fx-o,exclude
819839,m-sp,exclude
841402,fx-o,exclude
802214,fx-ex,exclude
842844,is-e,exclude
806627,fx-el,exclude
824918,fx-ex,exclude
830351,ss-u,exclude
837940,fx-el,exclude
841959,fx-a,exclude
837441,ss-u,exclude
830431,fx-el,exclude
819608,fx-o,exclude
801636,fx-o,exclude
810559,fx-ex,exclude
806856,fx-m,exclude
805677,fx-ex,exclude
843025,fx-el,exclude
822348,fx-o,exclude
827649,ss-n,exclude
807420,ss-u,exclude
840733,ss-n,exclude
841188,fx-a,exclude
803189,ss-n,exclude
810551,fx-ex,exclude
823849,sp-p,exclude
802453,fx-n,exclude
817640,ss-n,exclude
816236,fx-h,exclude
831458,fx-o,exclude
810514,fx-ex,exclude
835097,fx-h,exclude
803047,fx-o,exclude
835564,is-s,exclude
800379,is-p,exclude
836800,ss-u,exclude
815396,ss-s,exclude
838799,ss-u,exclude
833676,sp-s,exclude
830861,fx-h,exclude
816790,fx-h,exclude
804461,fx-a,exclude
802794,m-si,exclude
836368,ss-u,exclude
835128,ss-u,exclude
826441,ss-n,exclude
798422,fx-a,exclude
810556,fx-ex,exclude
824769,m-si,exclude
833314,fx-ex,exclude
813020,fx-h,exclude
838547,fx-el,exclude
818287,is-p,exclude
826792,is-p,exclude
842289,fx-a,exclude
798748,ss-u,exclude
810562,fx-ex,exclude
840529,fx-el,exclude
826835,ss-u,exclude
812147,fx-el,exclude
826816,fx-el,exclude
834359,fx-h,exclude
834415,is-e,exclude
840563,is-e,exclude
804704,ss-n,exclude
810713,fx-o,exclude
839949,ss-i,exclude
798878,fx-a,exclude
832164,fx-ex,exclude
813069,fx-m,exclude
809466,m-sp,exclude
817955,ss-u,exclude
834001,ss-n,exclude
837073,ss-n,exclude
809423,is-e,exclude
805192,fx-v,exclude
843303,fx-a,exclude
819857,m-si,exclude
843036,is-p,exclude
836101,fx-m,exclude
823520,ss-u,exclude
824786,ss-n,exclude
799010,is-k,exclude
805473,fx-a,exclude
824261,is-p,exclude
816835,fx-h,exclude
833667,sp-s,exclude
824154,ss-n,exclude
843034,is-p,exclude
839946,ss-u,exclude
819534,fx-a,exclude
837746,fx-m,exclude
802120,m-m,exclude
839075,ss-u,exclude
837149,fx-o,exclude
810622,fx-ex,exclude
842934,m-m,exclude
800740,fx-n,exclude
827926,ss-u,exclude
843297,fx-m,exclude
840194,ss-n,exclude
838541,fx-el,exclude
838532,fx-el,exclude
827837,ss-u,exclude
807381,fx-ex,exclude
804925,is-p,exclude
812277,fx-o,exclude
805268,fx-v,exclude
802795,m-si,exclude
807847,fx-o,exclude
833322,fx-v,exclude
833972,ss-u,exclude
813079,fx-m,exclude
816949,fx-n,exclude
818352,ss-u,exclude
824619,fx-m,exclude
835601,is-s,exclude
825968,fx-el,exclude
807915,ss-s,exclude
815892,m-sp,exclude
843048,is-p,exclude
812055,fx-m,exclude
807771,fx-a,exclude
823091,sp-c,exclude
812271,fx-h,exclude
814220,ss-n,exclude
812410,is-p,exclude
826949,fx-o,exclude
800719,fx-o,exclude
822381,ss-s,exclude
820276,is-p,exclude
816327,ss-i,exclude
840483,m-si,exclude
802738,fx-el,exclude
831533,sp-c,exclude
836341,ss-u,exclude
838335,ss-u,exclude
816294,fx-o,exclude
822385,ss-s,exclude
802925,fx-el,exclude
843111,is-p,exclude
800365,is-p,exclude
833271,fx-o,exclude
825834,is-p,exclude
839512,fx-v,exclude
819864,m-sp,exclude
819929,ss-u,exclude
827330,fx-h,exclude
811031,fx-o,exclude
826536,fx-el,exclude
834003,ss-n,exclude
819085,fx-el,exclude
825771,fx-el,exclude
807806,fx-h,exclude
836915,ss-n,exclude
830170,fx-n,exclude
833657,sp-s,exclude
816178,fx-v,exclude
797587,fx-h,exclude
827592,fx-el,exclude
842209,fx-el,exclude
800543,fx-a,exclude
810539,fx-ex,exclude
815202,m-sp,exclude
815128,is-p,exclude
810651,fx-ex,exclude
835589,is-s,exclude
843188,is-p,exclude
818810,fx-o,exclude
816869,fx-o,exclude
827343,fx-v,exclude
832702,fx-el,exclude
816495,fx-el,exclude
801078,fx-ex,exclude
836849,fx-el,exclude
809432,is-e,exclude
820231,m-m,exclude
801606,fx-o,exclude
830468,sp-s,exclude
829419,ss-s,exclude
810634,fx-ex,exclude
825836,is-p,exclude
802962,fx-el,exclude
818240,ss-n,exclude
834297,ss-u,exclude
806964,fx-el,exclude
836892,fx-el,exclude
802796,m-si,exclude
837428,ss-u,exclude
811592,ss-u,exclude
800136,fx-o,exclude
833930,is-s,exclude
828164,ss-u,exclude
809943,fx-v,exclude
842651,fx-o,exclude
810565,fx-ex,exclude
817395,fx-a,exclude
811015,fx-o,exclude
834277,ss-u,exclude
817389,ss-i,exclude
829365,fx-o,exclude
838294,ss-u,exclude
798345,ss-n,exclude
804789,fx-o,exclude
800544,m-si,exclude
834327,fx-v,exclude
802454,fx-n,exclude
807857,fx-a,exclude
802293,m-si,exclude
824652,ss-u,exclude
833678,sp-s,exclude
835603,is-s,exclude
825592,ss-n,exclude
830993,ss-n,exclude
805132,fx-o,exclude
813068,fx-m,exclude
824972,m-sp,exclude
825987,m-m,exclude
823625,ss-n,exclude
839328,fx-el,exclude
808240,fx-o,exclude
807118,ss-u,exclude
798241,ss-n,exclude
825231,ss-u,exclude
826653,fx-n,exclude
811352,fx-m,exclude
838156,is-k,exclude
812210,fx-n,exclude
823206,fx-el,exclude
799660,fx-m,exclude
836162,fx-v,exclude
840244,fx-v,exclude
807445,fx-m,exclude
810520,fx-ex,exclude
829801,fx-el,exclude
822445,m-m,exclude
825561,m-m,exclude
822616,fx-a,exclude
800683,fx-h,exclude
803541,fx-o,exclude
804688,ss-n,exclude
836429,ss-u,exclude
815450,fx-m,exclude
827668,fx-el,exclude
838566,ss-u,exclude
835767,fx-h,exclude
842542,fx-o,exclude
842202,is-p,exclude
826096,fx-a,exclude
828479,is-p,exclude
838400,is-p,exclude
798678,fx-h,exclude
803063,fx-m,exclude
819594,fx-el,exclude
805142,fx-el,exclude
807846,fx-m,exclude
839450,ss-u,exclude
811964,fx-a,exclude
811604,ss-u,exclude
803194,fx-h,exclude
815246,ss-u,exclude
832718,fx-el,exclude
836534,fx-m,exclude
819890,fx-m,exclude
837009,fx-v,exclude
819517,is-e,exclude
831426,sp-p,exclude
834037,m-m,exclude
839848,fx-v,exclude
807441,is-p,exclude
830203,fx-v,exclude
798421,ss-n,exclude
832592,fx-el,exclude
800592,m-si,exclude
839317,fx-el,exclude
811039,fx-o,exclude
805038,fx-a,exclude
833850,fx-el,exclude
826292,fx-el,exclude
810525,fx-ex,exclude
831021,ss-n,exclude
801914,fx-el,exclude
830219,ss-n,exclude
811973,fx-o,exclude
818580,m-sp,exclude
833561,is-p,exclude
798672,ss-s,exclude
812612,fx-el,exclude
831687,m-m,exclude
826005,is-p,exclude
811017,fx-o,exclude
807440,is-p,exclude
799065,is-s,exclude
828989,fx-a,exclude
834363,ss-u,exclude
837497,ss-u,exclude
810935,fx-m,exclude
839849,fx-v,exclude
810194,fx-el,exclude
812573,is-p,exclude
832824,is-p,exclude
801758,is-e,exclude
842251,ss-s,exclude
809326,m-sp,exclude
835403,is-p,exclude
808380,ss-u,exclude
811505,fx-h,exclude
833664,sp-s,exclude
810157,fx-o,exclude
837799,fx-a,exclude
834280,ss-u,exclude
807392,fx-h,exclude
825665,fx-el,exclude
828187,is-p,exclude
815486,ss-n,exclude
843300,fx-m,exclude
811264,fx-h,exclude
815290,is-e,exclude
826651,fx-n,exclude
805305,fx-o,exclude
811931,ss-u,exclude
832726,fx-el,exclude
839315,fx-el,exclude
837310,ss-u,exclude
819471,fx-h,exclude
800137,fx-o,exclude
827862,fx-v,exclude
819138,is-p,exclude
817068,fx-h,exclude
807671,fx-o,exclude
834517,is-p,exclude
827041,fx-el,exclude
817911,fx-o,exclude
811589,ss-u,exclude
800462,is-e,exclude
800935,fx-v,exclude
830755,ss-n,exclude
818808,fx-o,exclude
819563,is-p,exclude
815836,is-p,exclude
819029,fx-v,exclude
837891,fx-el,exclude
811602,ss-u,exclude
804527,fx-a,exclude
811528,fx-a,exclude
802253,ss-s,exclude
814852,fx-a,exclude
838798,ss-u,exclude
840469,is-p,exclude
817844,ss-u,exclude
836810,ss-u,exclude
816273,fx-m,exclude
811925,fx-ex,exclude
836495,fx-v,exclude
810661,fx-ex,exclude
834305,ss-u,exclude
841380,fx-n,exclude
828963,is-p,exclude
811511,fx-o,exclude
817788,ss-u,exclude
800781,fx-ex,exclude
842126,fx-el,exclude
823095,m-m,exclude
825972,fx-h,exclude
816113,fx-m,exclude
805062,fx-a,exclude
830202,fx-v,exclude
837500,ss-u,exclude
832070,fx-el,exclude
832739,sp-p,exclude
839976,m-m,exclude
808003,fx-a,exclude
801907,fx-el,exclude
804483,fx-m,exclude
818422,fx-o,exclude
809847,ss-i,exclude
811250,is-p,exclude
812430,ss-u,exclude
825492,fx-el,exclude
826160,m-m,exclude
803271,is-p,exclude
799058,is-s,exclude
841292,ss-n,exclude
813025,fx-h,exclude
822410,m-m,exclude
832299,ss-u,exclude
811353,ss-u,exclude
827215,fx-v,exclude
812009,fx-h,exclude
805029,fx-a,exclude
843094,fx-el,exclude
837887,fx-el,exclude
827817,is-p,exclude
839702,fx-v,exclude
806892,is-p,exclude
832939,ss-u,exclude
808982,ss-s,exclude
812588,fx-n,exclude
812278,fx-o,exclude
817443,ss-u,exclude
836365,ss-u,exclude
802074,fx-n,exclude
838049,fx-el,exclude
839940,fx-ex,exclude
826971,m-sp,exclude
827692,is-p,exclude
817005,m-m,exclude
811842,fx-m,exclude
824353,fx-o,exclude
817596,ss-n,exclude
814738,m-sp,exclude
827052,is-p,exclude
800834,fx-ex,exclude
842247,ss-i,exclude
825466,fx-el,exclude
797901,is-w,exclude
808014,fx-m,exclude
833482,fx-o,exclude
817200,fx-el,exclude
824935,fx-v,exclude
836804,ss-u,exclude
830244,fx-ex,exclude
813294,fx-a,exclude
806988,fx-el,exclude
840623,is-p,exclude
837875,ss-u,exclude
802606,fx-el,exclude
834508,fx-el,exclude
811971,fx-o,exclude
797913,is-w,exclude
840973,ss-u,exclude
816801,fx-a,exclude
811032,fx-o,exclude
816798,fx-ex,exclude
838043,fx-el,exclude
822641,sp-p,exclude
801607,fx-o,exclude
836015,is-p,exclude
839329,fx-el,exclude
803710,ss-u,exclude
812518,fx-m,exclude
834034,ss-n,exclude
811590,ss-u,exclude
817974,fx-o,exclude
837898,fx-el,exclude
842619,is-e,exclude
803302,ss-i,exclude
835289,ss-i,exclude
833661,sp-s,exclude
810358,ss-u,exclude
800726,fx-o,exclude
819622,fx-o,exclude
839826,ss-n,exclude
813518,sp-s,exclude
843197,m-m,exclude
841731,fx-m,exclude
834308,fx-m,exclude
815172,is-p,exclude
839092,ss-u,exclude
837193,ss-u,exclude
806903,fx-el,exclude
837828,ss-u,exclude
814780,fx-ex,exclude
828570,m-m,exclude
824616,fx-m,exclude
810524,fx-ex,exclude
823531,fx-o,exclude
834298,ss-u,exclude
798307,fx-a,exclude
806957,fx-el,exclude
805789,fx-o,exclude
841988,fx-h,exclude
806976,fx-el,exclude
827463,fx-h,exclude
826814,fx-el,exclude
819073,is-s,exclude
800405,is-p,exclude
833981,m-m,exclude
835937,fx-o,exclude
837921,ss-u,exclude
840621,is-p,exclude
831988,fx-el,exclude
828626,ss-i,exclude
825239,ss-u,exclude
829469,fx-m,exclude
828988,fx-a,exclude
834897,is-e,exclude
799900,fx-m,exclude
830159,fx-m,exclude
819497,fx-el,exclude
813192,is-p,exclude
803545,fx-o,exclude
839206,ss-u,exclude
813021,fx-h,exclude
811116,fx-o,exclude
811472,ss-n,exclude
812909,ss-s,exclude
811600,ss-u,exclude
814269,fx-h,exclude
818575,ss-s,exclude
833085,m-si,exclude
839118,fx-n,exclude
835585,is-s,exclude
827582,fx-m,exclude
801354,sp-s,exclude
814268,fx-h,exclude
802935,fx-el,exclude
816812,fx-h,exclude
839073,ss-u,exclude
829306,ss-u,exclude
815655,m-m,exclude
836375,ss-u,exclude
833893,is-s,exclude
812819,fx-h,exclude
824212,fx-m,exclude
840622,is-p,exclude
824940,m-sp,exclude
836234,ss-u,exclude
818643,m-si,exclude
805972,fx-a,exclude
839820,fx-h,exclude
811890,fx-h,exclude
811965,fx-a,exclude
839943,ss-u,exclude
829378,ss-i,exclude
842276,fx-o,exclude
805258,fx-v,exclude
838800,ss-u,exclude
827930,is-p,exclude
838614,fx-v,exclude
841358,ss-n,exclude
818373,ss-i,exclude
811499,fx-h,exclude
838325,ss-u,exclude
831529,sp-s,exclude
810570,fx-ex,exclude
840160,fx-v,exclude
833671,sp-s,exclude
842815,ss-i,exclude
815885,m-sp,exclude
815883,m-sp,exclude
833564,is-p,exclude
811886,fx-h,exclude
806273,fx-m,exclude
831987,fx-el,exclude
826970,m-sp,exclude
798369,sp-s,exclude
837937,fx-el,exclude
814263,fx-h,exclude
803196,ss-u,exclude
805194,fx-ex,exclude
833468,fx-m,exclude
812555,fx-h,exclude
811883,ss-s,exclude
820133,is-p,exclude
810636,fx-ex,exclude
801603,is-p,exclude
834403,is-e,exclude
805934,ss-n,exclude
812093,fx-h,exclude
834273,ss-u,exclude
828455,is-p,exclude
832478,fx-el,exclude
839201,ss-u,exclude
802860,is-p,exclude
805301,fx-o,exclude
802219,is-p,exclude
800044,fx-m,exclude
809782,m-sp,exclude
839813,ss-i,exclude
804525,fx-h,exclude
798292,sp-p,exclude
833197,fx-m,exclude
835641,fx-v,exclude
835610,ss-u,exclude
835760,ss-s,exclude
825962,fx-el,exclude
807911,fx-m,exclude
824087,fx-n,exclude
826065,fx-el,exclude
810936,fx-m,exclude
808509,is-p,exclude
833665,sp-s,exclude
817446,ss-u,exclude
807442,is-p,exclude
816494,fx-el,exclude
818399,fx-el,exclude
802218,is-p,exclude
839856,fx-v,exclude
825487,fx-m,exclude
841778,ss-n,exclude
801921,fx-el,exclude
832597,fx-el,exclude
813124,fx-m,exclude
837853,ss-u,exclude
837839,ss-u,exclude
825570,fx-v,exclude
818656,fx-m,exclude
817631,is-s,exclude
804922,ss-n,exclude
810617,fx-ex,exclude
834409,is-e,exclude
807459,fx-o,exclude
834414,is-e,exclude
798177,ss-u,exclude
837172,ss-u,exclude
800367,is-p,exclude
811610,ss-n,exclude
843276,ss-u,exclude
823210,fx-el,exclude
814706,fx-el,exclude
817157,fx-o,exclude
811587,ss-u,exclude
835733,ss-i,exclude
799555,sp-s,exclude
824793,fx-h,exclude
815911,ss-i,exclude
837332,fx-v,exclude
839712,fx-v,exclude
835621,fx-v,exclude
824981,m-sp,exclude
842184,fx-h,exclude
839230,ss-u,exclude
819524,is-e,exclude
840884,fx-m,exclude
817976,fx-o,exclude
814918,fx-o,exclude
814775,is-e,exclude
839066,fx-v,exclude
840124,ss-i,exclude
798268,ss-n,exclude
813056,fx-m,exclude
834210,ss-i,exclude
827118,fx-m,exclude
830772,fx-o,exclude
825401,fx-h,exclude
805262,fx-a,exclude
831540,ss-u,exclude
839197,ss-u,exclude
823412,ss-n,exclude
835591,is-s,exclude
842231,fx-a,exclude
811330,fx-o,exclude
831908,ss-n,exclude
813411,fx-h,exclude
839250,ss-u,exclude
829274,fx-ex,exclude
814014,fx-a,exclude
817591,ss-n,exclude
836344,ss-u,exclude
827824,fx-o,exclude
810469,ss-n,exclude
842769,fx-el,exclude
816825,fx-h,exclude
800487,fx-a,exclude
832099,fx-m,exclude
808234,fx-m,exclude
835871,fx-o,exclude
835292,fx-ex,exclude
818661,fx-m,exclude
824942,is-e,exclude
813300,fx-a,exclude
835581,is-s,exclude
819254,m-m,exclude
837669,fx-m,exclude
806085,is-p,exclude
839381,ss-s,exclude
827849,is-e,exclude
836805,ss-u,exclude
832553,fx-m,exclude
805366,fx-o,exclude
810493,fx-ex,exclude
827814,is-p,exclude
799281,m-m,exclude
812049,fx-m,exclude
827917,ss-s,exclude
843031,is-p,exclude
829308,ss-u,exclude
838754,sp-s,exclude
811817,fx-o,exclude
836796,ss-u,exclude
801967,fx-h,exclude
831969,fx-el,exclude
836979,fx-v,exclude
804659,fx-h,exclude
832196,fx-m,exclude
839253,ss-u,exclude
835656,fx-m,exclude
842750,m-m,exclude
803899,fx-m,exclude
819408,fx-a,exclude
811598,ss-u,exclude
834390,is-p,exclude
807730,ss-u,exclude
835906,ss-n,exclude
800789,fx-ex,exclude
840488,is-p,exclude
800138,fx-o,exclude
807693,ss-n,exclude
839619,fx-v,exclude
836803,ss-u,exclude
800865,sp-s,exclude
841163,ss-n,exclude
834153,fx-el,exclude
825440,fx-ex,exclude
834161,fx-el,exclude
804522,fx-h,exclude
813682,fx-v,exclude
824842,fx-o,exclude
813395,fx-h,exclude
830447,fx-el,exclude
834006,ss-n,exclude
830544,m-sp,exclude
836835,is-p,exclude
822300,fx-h,exclude
815922,ss-u,exclude
842301,is-p,exclude
830780,fx-o,exclude
810378,is-e,exclude
837410,fx-el,exclude
802939,fx-el,exclude
839088,ss-u,exclude
836232,ss-u,exclude
839652,fx-v,exclude
840625,is-p,exclude
835784,fx-h,exclude
835194,is-e,exclude
807112,ss-u,exclude
810072,fx-o,exclude
810081,fx-o,exclude
810581,fx-ex,exclude
805579,is-s,exclude
800454,is-e,exclude
836898,fx-el,exclude
818196,sp-s,exclude
813023,fx-h,exclude
825947,fx-h,exclude
842709,m-m,exclude
803272,is-p,exclude
803066,fx-m,exclude
811926,fx-ex,exclude
836565,fx-el,exclude
804460,fx-a,exclude
830096,ss-s,exclude
816412,is-p,exclude
818022,is-p,exclude
830054,is-p,exclude
826228,ss-i,exclude
819861,m-sp,exclude
838106,fx-n,exclude
801920,fx-el,exclude
829054,fx-ex,exclude
810603,fx-ex,exclude
814951,ss-n,exclude
805658,fx-o,exclude
833324,fx-v,exclude
834286,ss-u,exclude
812011,fx-h,exclude
802938,fx-el,exclude
828959,is-p,exclude
824266,ss-u,exclude
798573,is-e,exclude
811061,fx-v,exclude
827449,fx-el,exclude
826352,ss-u,exclude
842528,ss-u,exclude
838753,sp-s,exclude
839631,fx-v,exclude
818032,m-sp,exclude
818861,sp-s,exclude
839203,ss-u,exclude
840813,fx-ex,exclude
799441,fx-o,exclude
800778,fx-ex,exclude
815518,is-e,exclude
819450,ss-s,exclude
835533,ss-i,exclude
838676,fx-v,exclude
810086,m-m,exclude
817391,fx-el,exclude
816379,is-p,exclude
834000,ss-n,exclude
817238,fx-el,exclude
811510,fx-o,exclude
810611,fx-ex,exclude
839330,fx-el,exclude
840350,fx-ex,exclude
830610,ss-n,exclude
818424,fx-o,exclude
804529,fx-h,exclude
820208,is-p,exclude
836806,ss-u,exclude
827521,fx-ex,exclude
818327,fx-el,exclude
814335,m-si,exclude
837313,ss-u,exclude
817730,fx-ex,exclude
839202,ss-u,exclude
835669,fx-el,exclude
836298,ss-u,exclude
802115,ss-n,exclude
817494,fx-el,exclude
834358,fx-h,exclude
806546,ss-u,exclude
839432,fx-v,exclude
837054,fx-el,exclude
838042,fx-el,exclude
833669,sp-s,exclude
816485,fx-ex,exclude
832950,ss-i,exclude
829682,fx-a,exclude
830850,ss-s,exclude
838909,ss-i,exclude
836813,ss-u,exclude
798868,is-e,exclude
837901,ss-u,exclude
838530,fx-el,exclude
829879,is-p,exclude
810587,fx-ex,exclude
819947,fx-h,exclude
840803,ss-u,exclude
814708,fx-h,exclude
840450,fx-el,exclude
825964,fx-el,exclude
828845,ss-n,exclude
839816,ss-i,exclude
810659,fx-ex,exclude
807282,ss-n,exclude
808070,fx-ex,exclude
833026,fx-o,exclude
827341,ss-s,exclude
807542,fx-h,exclude
825364,ss-n,exclude
841272,fx-m,exclude
823653,ss-n,exclude
838507,ss-u,exclude
817606,ss-n,exclude
834005,ss-n,exclude
811373,fx-m,exclude
832490,ss-n,exclude
835100,fx-h,exclude
831263,ss-n,exclude
834366,ss-n,exclude
824965,m-si,exclude
811301,fx-ex,exclude
808162,is-p,exclude
826548,ss-i,exclude
832069,fx-el,exclude
829978,fx-el,exclude
817139,sp-c,exclude
832858,fx-el,exclude
816103,fx-el,exclude
807931,fx-n,exclude
815110,fx-h,exclude
836296,ss-u,exclude
831006,ss-n,exclude
805932,ss-s,exclude
815697,fx-a,exclude
802990,fx-ex,exclude
837505,ss-u,exclude
819841,m-sp,exclude
831161,ss-n,exclude
819723,fx-el,exclude
835552,m-m,exclude
805667,fx-o,exclude
837832,ss-u,exclude
819146,ss-s,exclude
838458,fx-m,exclude
837957,m-m,exclude
813052,ss-u,exclude
829502,fx-a,exclude
811829,m-si,exclude
802257,ss-s,exclude
835091,ss-u,exclude
826330,ss-n,exclude
831951,ss-s,exclude
833674,sp-s,exclude
805050,fx-a,exclude
811575,fx-o,exclude
805260,fx-v,exclude
832081,fx-ex,exclude
826811,ss-u,exclude
841484,fx-o,exclude
825587,fx-el,exclude
837495,fx-v,exclude
807078,fx-el,exclude
831786,ss-i,exclude
808230,fx-el,exclude
833660,sp-s,exclude
835800,fx-o,exclude
842300,is-p,exclude
834793,is-e,exclude
818600,ss-s,exclude
807965,is-p,exclude
816133,m-m,exclude
840627,is-p,exclude
836369,ss-u,exclude
819520,is-e,exclude
802168,ss-n,exclude
839700,fx-v,exclude
822939,ss-n,exclude
804533,fx-h,exclude
838796,ss-u,exclude
822772,m-m,exclude
837511,ss-u,exclude
840171,m-si,exclude
816081,fx-a,exclude
823518,fx-a,exclude
816629,is-e,exclude
810187,fx-o,exclude
839510,fx-v,exclude
817922,m-m,exclude
801637,fx-o,exclude
833559,is-p,exclude
831793,fx-el,exclude
836333,ss-u,exclude
838805,ss-u,exclude
834007,ss-n,exclude
808458,m-m,exclude
831820,sp-p,exclude
836793,ss-u,exclude
840624,is-p,exclude
815142,fx-o,exclude
836895,fx-el,exclude
798451,ss-n,exclude
811711,fx-el,exclude
825486,fx-m,exclude
823977,ss-n,exclude
836372,ss-u,exclude
812887,ss-s,exclude
835607,sp-s,exclude
800785,fx-ex,exclude
827773,sp-s,exclude
814838,ss-u,exclude
836335,ss-u,exclude
829883,ss-n,exclude
813255,is-p,exclude
830782,fx-m,exclude
830908,ss-n,exclude
802927,fx-el,exclude
840269,ss-i,exclude
838503,ss-u,exclude
811079,sp-s,exclude
826413,fx-el,exclude
838336,ss-u,exclude
824488,ss-u,exclude
816969,fx-o,exclude
811607,ss-u,exclude
841294,ss-u,exclude
808013,fx-o,exclude
831962,fx-h,exclude
805033,fx-a,exclude
805802,fx-o,exclude
807403,is-p,exclude
833272,fx-o,exclude
830997,ss-n,exclude
817341,fx-el,exclude
810218,ss-i,exclude
829670,is-p,exclude
807094,fx-el,exclude
817273,is-e,exclude
833670,sp-s,exclude
836723,is-p,exclude
823702,fx-m,exclude
818831,ss-n,exclude
818481,fx-h,exclude
824993,ss-u,exclude
803114,m-si,exclude
839314,fx-el,exclude
815521,is-e,exclude
803654,m-m,exclude
829356,fx-o,exclude
808312,fx-h,exclude
830996,ss-n,exclude
800529,fx-o,exclude
826338,fx-o,exclude
837056,fx-el,exclude
803529,ss-n,exclude
831665,ss-i,exclude
814305,fx-o,exclude
805890,fx-o,exclude
810105,fx-o,exclude
812431,ss-n,exclude
805838,fx-o,exclude
801962,sp-s,exclude
815647,fx-o,exclude
814261,fx-h,exclude
808209,ss-u,exclude
831804,fx-el,exclude
828182,is-p,exclude
828450,ss-n,exclude
824084,sp-s,exclude
827633,fx-el,exclude
841448,fx-o,exclude
838333,ss-u,exclude
813082,fx-m,exclude
817830,fx-o,exclude
801916,fx-el,exclude
802271,ss-s,exclude
800663,ss-i,exclude
825536,ss-u,exclude
840811,fx-ex,exclude
842353,m-m,exclude
823844,fx-o,exclude
800120,fx-o,exclude
804780,m-sp,exclude
812869,ss-s,exclude
831729,fx-o,exclude
819423,ss-n,exclude
800720,fx-o,exclude
817625,fx-o,exclude
811191,m-sp,exclude
808867,fx-m,exclude
828007,ss-u,exclude
